
  388.1866 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-1.204 59 0.000 -212 -158F1 -2 0    1027 1193     0
  388.1867 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-1.032 59 0.000  -42    5F4 -4 0    1027 1193     0
  388.1870 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-1.040 59 0.000 -117  -88F3 -3 0    1027 1193     0
  388.1872 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-1.204 59 0.000 -174 -158F2 -2 0    1027 1193     0
  388.1880 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-1.505 59 0.000 -117 -158F3 -2 0    1027 1193     0
  388.1880 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-0.567 59 0.000  164  124F6 -5 0    1027 1193     0
  388.1881 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-1.066 59 0.000  -42  -88F4 -3 0    1027 1193     0
  388.1881 -1.130 27.00    4690.141  2.5 (3F)4s b4F   30443.596  1.5 4Fsp3P z4D  7.36 -6.26 -7.84FMW  0 0 59-0.783 59 0.000   52    5F5 -4 0    1027 1193     0


  399.5304 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-0.778 59 0.000   69   86F6 -7 0    1147 1191     0
  399.5304 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-0.673 59 0.000  158  176F7 -8 0    1147 1191     0
  399.5305 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.169 59 0.000 -127 -114F3 -4 0    1147 1191     0
  399.5305 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.023 59 0.000  -74  -59F4 -5 0    1147 1191     0
  399.5305 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-0.894 59 0.000   -8    8F5 -6 0    1147 1191     0
  399.5306 -0.220 27.00    7442.399  3.5 (3F)4s a2F   32464.688  4.5 (3F)4p y4G  8.06 -6.12 -7.80FMW  0 0 59-1.339 59 0.000 -167 -159F2 -3 0    1147 1191     0
